t_ms,magnitude,coherence,score,fraction,peak_2s,gesture
1787851088046,0.2366,0.5202,0.1231,0.0000,0.1907,handStretchedOut
1787851088147,0.2518,0.9771,0.2461,0.0000,0.2461,handStretchedOut
1787851088246,0.3959,0.9997,0.3958,0.0000,0.3958,handStretchedOut
1787851088346,0.5911,0.8921,0.5273,0.0000,0.5273,handStretchedOut
1787851088445,0.6628,0.9998,0.6626,0.0000,0.6626,handStretchedOut
1787851088546,0.5562,1.0000,0.5562,0.0000,0.6626,handStretchedOut
1787851088646,0.4354,0.8856,0.3856,0.0000,0.6626,handStretchedOut
1787851088746,0.2684,0.0000,0.0000,0.0000,0.6626,handStretchedOut
1787851088845,0.0983,0.0000,0.0000,0.0000,0.6626,handStretchedOut
1787851088945,0.1540,0.6386,0.0983,0.0000,0.6626,handStretchedOut
1787851089044,0.1901,0.0000,0.0000,0.0000,0.6626,handStretchedOut
1787851089147,0.1202,0.5733,0.0689,0.0000,0.6626,handStretchedOut
1787851089246,0.1715,0.5974,0.1025,0.0000,0.6626,handStretchedOut
1787851089346,0.2331,0.8444,0.1968,0.0000,0.6626,handStretchedOut
1787851089444,0.3715,0.7037,0.2614,0.0000,0.6626,handStretchedOut
1787851089512,0.3626,0.6434,0.2333,0.0000,0.6626,handStretchedOut
1787851089612,0.5132,0.8475,0.4350,0.0000,0.6626,handStretchedOut
1787851089712,0.5673,0.8699,0.4935,0.0000,0.6626,handStretchedOut
1787851089810,0.9950,0.8955,0.8910,0.0435,0.8910,handStretchedOut
1787851089879,0.8662,0.9996,0.8658,0.0870,0.8910,handStretchedOut
1787851089979,1.2490,0.8738,1.0914,0.1304,1.0914,handStretchedOut
1787851090077,1.1734,0.9973,1.1702,0.1739,1.1702,handStretchedOut
1787851090177,1.4690,0.9998,1.4686,0.2174,1.4686,handStretchedOut
1787851090277,1.7827,0.8475,1.5108,0.2609,1.5108,handStretchedOut
1787851090377,1.3362,0.9928,1.3266,0.3043,1.5108,handStretchedOut
1787851090444,1.0365,0.9969,1.0333,0.3333,1.5108,handStretchedOut
1787851090544,0.5096,0.5478,0.2791,0.3333,1.5108,handStretchedOut
1787851090611,0.1980,0.0000,0.0000,0.3333,1.5108,handStretchedOut
1787851090710,0.1417,0.0000,0.0000,0.3333,1.5108,handStretchedOut
1787851090777,0.1579,0.0000,0.0000,0.3333,1.5108,handStretchedOut
1787851090844,0.2155,0.0000,0.0000,0.3200,1.5108,handStretchedOut
1787851090944,0.4277,0.4784,0.2046,0.3200,1.5108,handStretchedOut
1787851091044,0.4224,1.0000,0.4224,0.3200,1.5108,handStretchedOut
1787851091144,0.3404,1.0000,0.3404,0.3200,1.5108,handStretchedOut
1787851091246,0.2323,0.0000,0.0000,0.3333,1.5108,handStretchedOut
1787851091346,0.1494,0.0000,0.0000,0.3200,1.5108,handStretchedOut
1787851091446,0.1846,0.0000,0.0000,0.3333,1.5108,handStretchedOut
1787851091546,0.2031,0.0000,0.0000,0.3333,1.5108,handStretchedOut
1787851091645,0.3871,0.8436,0.3266,0.3333,1.5108,handStretchedOut
1787851091746,0.3882,0.6948,0.2697,0.3333,1.5108,handStretchedOut
1787851091844,0.3903,0.0000,0.0000,0.3333,1.5108,handStretchedOut
1787851091946,0.1591,0.0000,0.0000,0.3333,1.5108,handStretchedOut
1787851092045,0.0777,0.0000,0.0000,0.2917,1.5108,handStretchedOut
1787851092144,0.0500,0.0000,0.0000,0.2500,1.5108,handStretchedOut
1787851092246,0.0923,0.0000,0.0000,0.2083,1.5108,handStretchedOut
1787851092346,0.1152,0.0000,0.0000,0.1667,1.3266,handStretchedOut
1787851092446,0.0915,0.0000,0.0000,0.1250,0.4224,handStretchedOut
1787851092542,0.1243,0.0000,0.0000,0.0833,0.4224,handStretchedOut
1787851092646,0.1868,0.0000,0.0000,0.0000,0.4224,handStretchedOut
1787851092745,0.0804,0.0000,0.0000,0.0000,0.4224,handStretchedOut
1787851092845,0.0986,0.0000,0.0000,0.0000,0.4224,handStretchedOut
1787851092945,0.1109,0.0000,0.0000,0.0000,0.4224,handStretchedOut
1787851093044,0.0584,0.0000,0.0000,0.0000,0.3404,handStretchedOut
1787851093145,0.0932,0.0000,0.0000,0.0000,0.3266,handStretchedOut
1787851093245,0.0871,0.0000,0.0000,0.0000,0.3266,handStretchedOut
1787851093345,0.0814,0.0000,0.0000,0.0000,0.3266,handStretchedOut
1787851093443,0.1061,0.0000,0.0000,0.0000,0.3266,handStretchedOut
1787851093544,0.1073,0.0000,0.0000,0.0000,0.3266,handStretchedOut
1787851093645,0.0467,0.0000,0.0000,0.0000,0.3266,handStretchedOut
1787851093745,0.0947,0.0000,0.0000,0.0000,0.2697,handStretchedOut
1787851093845,0.0606,0.0000,0.0000,0.0000,0.0000,handStretchedOut
1787851093945,0.0521,0.0000,0.0000,0.0000,0.0000,handStretchedOut
1787851094044,0.0668,0.0000,0.0000,0.0000,0.0000,handStretchedOut
1787851094145,0.0287,0.0000,0.0000,0.0000,0.0000,handStretchedOut
1787851094245,0.0536,0.0000,0.0000,0.0000,0.0000,handStretchedOut
1787851094343,0.0784,0.0000,0.0000,0.0000,0.0000,handStretchedOut
1787851094444,0.0395,0.0000,0.0000,0.0000,0.0000,handStretchedOut
1787851094545,0.0548,0.0000,0.0000,0.0000,0.0000,handStretchedOut
1787851094644,0.0474,0.0000,0.0000,0.0000,0.0000,handStretchedOut
1787851094744,0.0319,0.0000,0.0000,0.0000,0.0000,handStretchedOut
1787851094844,0.0364,0.0000,0.0000,0.0000,0.0000,handStretchedOut
1787851094944,0.0216,0.0000,0.0000,0.0000,0.0000,handStretchedOut
1787851095044,0.0478,0.0000,0.0000,0.0000,0.0000,handStretchedOut
1787851095145,0.0343,0.0000,0.0000,0.0000,0.0000,handStretchedOut
1787851095243,0.0891,0.0000,0.0000,0.0000,0.0000,handStretchedOut
1787851095344,0.0899,0.0000,0.0000,0.0000,0.0000,handStretchedOut
1787851095444,0.1669,1.0000,0.1669,0.0000,0.1669,handStretchedOut
1787851095545,0.3301,0.7943,0.2622,0.0000,0.2622,handStretchedOut
1787851095643,0.5340,0.9998,0.5339,0.0000,0.5339,handStretchedOut
1787851095744,0.8462,0.9997,0.8459,0.0435,0.8459,handStretchedOut
1787851095844,1.0219,0.8543,0.8729,0.0870,0.8729,handStretchedOut
1787851095943,1.0552,0.9646,1.0179,0.1304,1.0179,handStretchedOut
1787851096009,0.9246,0.8371,0.7740,0.1739,1.0179,handStretchedOut
1787851096077,0.9061,0.8934,0.8095,0.2174,1.0179,handStretchedOut
1787851096143,1.4726,0.8572,1.2623,0.2500,1.2623,handStretchedOut
1787851096210,1.5547,1.0000,1.5547,0.2917,1.5547,default
1787851096277,1.5337,0.8562,1.3132,0.3333,1.5547,default
1787851096344,1.8390,1.0000,1.8390,0.3600,1.8390,default
1787851096411,2.0515,0.8526,1.7491,0.4000,1.8390,default
1787851096476,1.4033,0.9299,1.3049,0.4400,1.8390,default
1787851096544,1.7054,0.8010,1.3661,0.4800,1.8390,default
1787851096608,1.6113,0.9555,1.5396,0.5000,1.8390,default
1787851096677,1.4479,0.7872,1.1399,0.5385,1.8390,default
1787851096744,1.0277,0.7169,0.7368,0.5556,1.8390,default
1787851096810,0.7916,0.5624,0.4452,0.5556,1.8390,default
1787851096876,0.5925,0.4742,0.2810,0.5556,1.8390,default
1787851096944,0.5681,0.4350,0.2471,0.5357,1.8390,default
1787851097010,0.5637,0.4120,0.2322,0.5357,1.8390,default
1787851097076,0.5924,0.4111,0.2435,0.5357,1.8390,default
1787851097144,0.5737,0.3634,0.2085,0.5357,1.8390,default
1787851097210,0.5919,0.3142,0.1860,0.5172,1.8390,default
1787851097278,0.5591,0.2969,0.1660,0.5172,1.8390,default
1787851097376,0.7247,0.3824,0.2771,0.5172,1.8390,default
1787851097443,0.5033,0.4500,0.2265,0.5172,1.8390,default
1787851097510,0.5992,0.4826,0.2892,0.5000,1.8390,default
1787851097576,0.6359,0.5340,0.3396,0.5000,1.8390,default
1787851097676,1.2812,0.5795,0.7424,0.5333,1.8390,default
1787851097776,1.5897,0.9423,1.4980,0.5667,1.8390,default
1787851097844,0.7186,1.0000,0.7186,0.5667,1.8390,default
1787851097909,0.5936,0.9997,0.5934,0.5484,1.8390,default
1787851097976,0.5185,0.9987,0.5178,0.5161,1.8390,default
1787851098044,0.4640,0.9987,0.4634,0.5000,1.8390,default
1787851098109,0.4259,0.9960,0.4242,0.4688,1.8390,default
1787851098176,0.3273,0.9990,0.3269,0.4375,1.8390,default
1787851098243,0.2634,0.7866,0.2072,0.4062,1.8390,default
1787851098310,0.2009,0.5797,0.1165,0.3750,1.8390,default
1787851098376,0.2615,0.4664,0.1220,0.3438,1.7491,default
1787851098442,0.4158,0.4578,0.1903,0.3125,1.5396,default
1787851098506,0.4925,0.4891,0.2409,0.2812,1.5396,default
1787851098576,0.5245,0.5902,0.3095,0.2500,1.5396,default
1787851098642,0.4372,0.7460,0.3261,0.2188,1.4980,default
1787851098709,0.3401,0.9227,0.3138,0.1875,1.4980,default
1787851098775,0.3624,0.6539,0.2370,0.1562,1.4980,sideEyeCat
1787851098843,0.4877,0.5417,0.2642,0.1250,1.4980,sideEyeCat
1787851098909,0.4870,0.6933,0.3376,0.0938,1.4980,sideEyeCat
1787851098976,0.4435,0.8834,0.3918,0.0625,1.4980,sideEyeCat
1787851099043,0.4222,0.9975,0.4212,0.0625,1.4980,sideEyeCat
1787851099108,0.5092,0.9764,0.4972,0.0625,1.4980,sideEyeCat
1787851099176,0.5559,0.9798,0.5446,0.0625,1.4980,sideEyeCat
1787851099242,0.5108,0.9632,0.4920,0.0625,1.4980,sideEyeCat
1787851099308,0.4290,1.0000,0.4290,0.0625,1.4980,sideEyeCat
1787851099375,0.4189,0.9558,0.4004,0.0625,1.4980,default
1787851099442,0.2487,0.0000,0.0000,0.0625,1.4980,default
1787851099507,0.1714,0.0000,0.0000,0.0625,1.4980,default
1787851099575,0.1876,0.9996,0.1875,0.0606,1.4980,default
1787851099640,0.2025,0.8737,0.1769,0.0606,1.4980,default
1787851099709,0.2363,0.9519,0.2249,0.0606,1.4980,default
1787851099807,0.3250,0.7049,0.2291,0.0625,0.7186,default
1787851099875,0.1792,0.0000,0.0000,0.0606,0.5934,default
1787851099941,0.1502,0.0000,0.0000,0.0303,0.5446,default
1787851100008,0.1042,0.0000,0.0000,0.0000,0.5446,default
1787851100075,0.0893,0.0000,0.0000,0.0000,0.5446,default
1787851100140,0.0782,0.0000,0.0000,0.0000,0.5446,default
1787851100208,0.0668,0.0000,0.0000,0.0000,0.5446,default
1787851100276,0.0703,0.0000,0.0000,0.0000,0.5446,default
1787851100343,0.0763,0.0000,0.0000,0.0000,0.5446,default
1787851100409,0.0602,0.0000,0.0000,0.0000,0.5446,default
1787851100475,0.0973,0.0000,0.0000,0.0000,0.5446,default
1787851100541,0.0928,0.0000,0.0000,0.0000,0.5446,default
1787851100609,0.0904,0.0000,0.0000,0.0000,0.5446,default
1787851100676,0.0942,0.0000,0.0000,0.0000,0.5446,default
1787851100743,0.0715,0.0000,0.0000,0.0000,0.5446,default
1787851100809,0.0970,0.0000,0.0000,0.0000,0.5446,default
1787851100875,0.1275,0.0000,0.0000,0.0000,0.5446,default
1787851100940,0.1466,0.0000,0.0000,0.0000,0.5446,default
1787851101010,0.1384,0.0000,0.0000,0.0000,0.5446,default
1787851101074,0.1313,0.0000,0.0000,0.0000,0.5446,default
1787851101142,0.1252,0.0000,0.0000,0.0000,0.5446,default
1787851101209,0.1119,0.0000,0.0000,0.0000,0.4920,default
1787851101275,0.0914,0.0000,0.0000,0.0000,0.4290,default
1787851101342,0.0760,0.0000,0.0000,0.0000,0.4004,default
1787851101408,0.0525,0.0000,0.0000,0.0000,0.2291,default
1787851101473,0.0401,0.0000,0.0000,0.0000,0.2291,default
1787851101539,0.0522,0.0000,0.0000,0.0000,0.2291,default
1787851101606,0.0606,0.0000,0.0000,0.0000,0.2291,default
1787851101707,0.0757,0.0000,0.0000,0.0000,0.2291,default
1787851101809,0.0813,0.0000,0.0000,0.0000,0.0000,default
1787851101874,0.0795,0.0000,0.0000,0.0000,0.0000,default
1787851101940,0.0799,0.0000,0.0000,0.0000,0.0000,default
1787851102007,0.0870,0.0000,0.0000,0.0000,0.0000,default
1787851102105,0.1058,0.0000,0.0000,0.0000,0.0000,default
1787851102206,0.0908,0.0000,0.0000,0.0000,0.0000,default
1787851102276,0.0758,0.0000,0.0000,0.0000,0.0000,default
1787851102342,0.0783,0.0000,0.0000,0.0000,0.0000,default
1787851102409,0.0884,0.0000,0.0000,0.0000,0.0000,default
1787851102475,0.0953,0.0000,0.0000,0.0000,0.0000,default
1787851102542,0.1036,0.0000,0.0000,0.0000,0.0000,default
1787851102606,0.1173,0.0000,0.0000,0.0000,0.0000,default
1787851102674,0.1250,0.0000,0.0000,0.0000,0.0000,default
1787851102775,0.1732,0.0000,0.0000,0.0000,0.0000,default
1787851102841,0.1653,0.0000,0.0000,0.0000,0.0000,default
1787851102942,0.2117,0.7798,0.1651,0.0000,0.1651,default
1787851103008,0.1523,0.0000,0.0000,0.0000,0.1651,default
1787851103074,0.1507,0.0000,0.0000,0.0000,0.1651,default
1787851103175,0.2014,0.7091,0.1428,0.0000,0.1651,default
1787851103275,0.2379,0.4718,0.1122,0.0000,0.1651,default
1787851103342,0.2362,0.0000,0.0000,0.0000,0.1651,default
1787851103442,0.4790,0.9987,0.4783,0.0000,0.4783,default
1787851103508,0.3883,0.9298,0.3610,0.0000,0.4783,default
1787851103574,0.4688,0.9808,0.4599,0.0000,0.4783,default
1787851103675,0.7507,0.8519,0.6395,0.0000,0.6395,default
1787851103775,0.6721,0.9204,0.6186,0.0000,0.6395,default
1787851103841,0.4838,0.7554,0.3655,0.0000,0.6395,default
1787851103942,0.5440,0.7950,0.4325,0.0000,0.6395,default
1787851104041,0.5970,0.6849,0.4089,0.0000,0.6395,sideEyeCat
1787851104142,0.4893,0.4564,0.2233,0.0000,0.6395,sideEyeCat
1787851104242,0.3974,0.6872,0.2731,0.0000,0.6395,sideEyeCat
1787851104342,0.5138,0.7795,0.4005,0.0000,0.6395,sideEyeCat
1787851104441,0.6418,0.9911,0.6361,0.0000,0.6395,sideEyeCat
1787851104542,0.7204,1.0000,0.7204,0.0000,0.7204,sideEyeCat
1787851104641,0.9525,0.9137,0.8704,0.0385,0.8704,sideEyeCat
1787851104742,1.0382,0.9981,1.0362,0.0769,1.0362,sideEyeCat
1787851104841,0.8104,1.0000,0.8104,0.1200,1.0362,sideEyeCat
1787851104941,0.4927,0.8501,0.4189,0.1200,1.0362,sideEyeCat
1787851105041,0.3371,0.8098,0.2730,0.1200,1.0362,sideEyeCat
1787851105141,0.3261,0.8980,0.2928,0.1200,1.0362,sideEyeCat
1787851105239,0.2084,0.5651,0.1178,0.1250,1.0362,sideEyeCat
1787851105340,0.3753,0.8330,0.3126,0.1250,1.0362,sideEyeCat
1787851105441,0.6277,0.9022,0.5663,0.1250,1.0362,sideEyeCat
1787851105541,1.0276,0.9930,1.0204,0.1667,1.0362,sideEyeCat
1787851105641,1.3015,0.9632,1.2536,0.2083,1.2536,sideEyeCat
1787851105741,1.5625,0.9278,1.4497,0.2609,1.4497,sideEyeCat
1787851105841,1.4715,0.9690,1.4259,0.3043,1.4497,sideEyeCat
1787851105940,1.2961,0.7999,1.0368,0.3478,1.4497,sideEyeCat
1787851106041,0.9406,0.8905,0.8376,0.3913,1.4497,sideEyeCat
1787851106137,0.5997,0.9987,0.5989,0.3913,1.4497,sideEyeCat
1787851106237,0.2615,0.9992,0.2613,0.3913,1.4497,sideEyeCat
1787851106341,0.2375,0.9081,0.2157,0.3913,1.4497,sideEyeCat
1787851106441,0.5266,1.0000,0.5266,0.3913,1.4497,handCoverFace
1787851106540,0.6875,0.9117,0.6267,0.3913,1.4497,handCoverFace
1787851106641,0.7795,0.9994,0.7791,0.3913,1.4497,handCoverFace
1787851106742,0.7031,1.0000,0.7031,0.4091,1.4497,handCoverFace
1787851106841,0.5422,0.8986,0.4872,0.3913,1.4497,handCoverFace
1787851106940,0.3564,0.9987,0.3559,0.3478,1.4497,handCoverFace
1787851107041,0.2650,0.9965,0.2641,0.3043,1.4497,handCoverFace
1787851107140,0.1781,0.0000,0.0000,0.2609,1.4497,handCoverFace
1787851107240,0.1644,0.0000,0.0000,0.2609,1.4497,handCoverFace
1787851107340,0.2085,0.0000,0.0000,0.2609,1.4497,handCoverFace
1787851107440,0.1623,0.0000,0.0000,0.2727,1.4497,handCoverFace
1787851107537,0.1922,0.0000,0.0000,0.2609,1.4497,handCoverFace
1787851107636,0.1854,0.0000,0.0000,0.2609,1.4497,handCoverFace
1787851107737,0.1551,0.0000,0.0000,0.2609,1.4497,handCoverFace
1787851107836,0.2193,0.5897,0.1293,0.2174,1.4259,handCoverFace
1787851107903,0.1442,0.0000,0.0000,0.1739,1.0368,handCoverFace
1787851108004,0.1535,0.0000,0.0000,0.1304,0.8376,handCoverFace
1787851108069,0.1244,0.0000,0.0000,0.0870,0.7791,handCoverFace
1787851108137,0.1609,0.0000,0.0000,0.0833,0.7791,handCoverFace
1787851108236,0.2332,0.8674,0.2023,0.0417,0.7791,handCoverFace
1787851108303,0.1556,0.0000,0.0000,0.0000,0.7791,handCoverFace
1787851108369,0.1481,0.0000,0.0000,0.0000,0.7791,handCoverFace
1787851108436,0.1451,0.0000,0.0000,0.0000,0.7791,handCoverFace
1787851108502,0.1062,0.0000,0.0000,0.0000,0.7791,handCoverFace
1787851108569,0.1311,0.0000,0.0000,0.0000,0.7791,handCoverFace
1787851108636,0.1405,0.0000,0.0000,0.0000,0.7791,handCoverFace
1787851108702,0.1467,0.0000,0.0000,0.0000,0.7031,handCoverFace
1787851108769,0.1779,0.9631,0.1713,0.0000,0.4872,handCoverFace
1787851108836,0.1651,1.0000,0.1651,0.0000,0.4872,handCoverFace
1787851108902,0.1623,0.9253,0.1502,0.0000,0.3559,handCoverFace
1787851108969,0.1714,1.0000,0.1714,0.0000,0.2641,handCoverFace
1787851109036,0.1498,0.0000,0.0000,0.0000,0.2641,handCoverFace
1787851109102,0.1269,0.0000,0.0000,0.0000,0.2023,handCoverFace
1787851109169,0.0926,0.0000,0.0000,0.0000,0.2023,handCoverFace
1787851109236,0.1058,0.0000,0.0000,0.0000,0.2023,handCoverFace
1787851109302,0.1301,0.0000,0.0000,0.0000,0.2023,handCoverFace
1787851109368,0.1583,0.0000,0.0000,0.0000,0.2023,handCoverFace
1787851109435,0.1538,0.0000,0.0000,0.0000,0.2023,handCoverFace
1787851109502,0.1336,0.0000,0.0000,0.0000,0.2023,handCoverFace
1787851109569,0.1310,0.0000,0.0000,0.0000,0.2023,handCoverFace
1787851109635,0.1370,0.0000,0.0000,0.0000,0.2023,handCoverFace
1787851109702,0.1179,0.0000,0.0000,0.0000,0.2023,handCoverFace
1787851109768,0.1307,0.0000,0.0000,0.0000,0.2023,handCoverFace
1787851109835,0.1206,0.0000,0.0000,0.0000,0.2023,handCoverFace
1787851109902,0.1145,0.0000,0.0000,0.0000,0.2023,handCoverFace
1787851109968,0.1228,0.0000,0.0000,0.0000,0.2023,handCoverFace
1787851110035,0.1365,0.0000,0.0000,0.0000,0.2023,handCoverFace
1787851110102,0.1156,0.0000,0.0000,0.0000,0.2023,handCoverFace
1787851110168,0.1171,0.0000,0.0000,0.0000,0.2023,handCoverFace
1787851110235,0.1167,0.0000,0.0000,0.0000,0.2023,handCoverFace
1787851110301,0.0873,0.0000,0.0000,0.0000,0.1714,handCoverFace
1787851110369,0.0769,0.0000,0.0000,0.0000,0.1714,handCoverFace
1787851110435,0.0585,0.0000,0.0000,0.0000,0.1714,handCoverFace
1787851110502,0.0994,0.0000,0.0000,0.0000,0.1714,handCoverFace
1787851110568,0.1789,0.0000,0.0000,0.0000,0.1714,handCoverFace
1787851110635,0.2646,0.4052,0.1072,0.0000,0.1714,handCoverFace
1787851110701,0.3861,0.3430,0.1324,0.0000,0.1714,handCoverFace
1787851110802,0.3694,0.8804,0.3252,0.0000,0.3252,handCoverFace
1787851110868,0.3219,0.6771,0.2180,0.0000,0.3252,handCoverFace
1787851110935,0.3315,0.7765,0.2574,0.0000,0.3252,handCoverFace
1787851111002,0.2653,0.9852,0.2614,0.0000,0.3252,handCoverFace
1787851111068,0.3240,0.9781,0.3169,0.0000,0.3252,handCoverFace
1787851111135,0.3590,0.9996,0.3589,0.0000,0.3589,crossFingers
1787851111202,0.3425,0.9150,0.3134,0.0000,0.3589,crossFingers
1787851111268,0.3194,1.0000,0.3194,0.0000,0.3589,crossFingers
1787851111335,0.3003,0.8676,0.2605,0.0000,0.3589,crossFingers
1787851111402,0.2756,1.0000,0.2756,0.0000,0.3589,crossFingers
1787851111468,0.2779,0.8439,0.2345,0.0000,0.3589,crossFingers
1787851111535,0.2328,1.0000,0.2328,0.0000,0.3589,crossFingers
1787851111602,0.1902,0.9086,0.1728,0.0000,0.3589,crossFingers
1787851111668,0.1436,0.0000,0.0000,0.0000,0.3589,crossFingers
1787851111735,0.1003,0.0000,0.0000,0.0000,0.3589,crossFingers
1787851111802,0.0724,0.0000,0.0000,0.0000,0.3589,crossFingers
1787851111901,0.0906,0.0000,0.0000,0.0000,0.3589,crossFingers
1787851111968,0.0468,0.0000,0.0000,0.0000,0.3589,crossFingers
1787851112034,0.0513,0.0000,0.0000,0.0000,0.3589,crossFingers
1787851112101,0.0552,0.0000,0.0000,0.0000,0.3589,crossFingers
1787851112168,0.0707,0.0000,0.0000,0.0000,0.3589,crossFingers
1787851112234,0.0800,0.0000,0.0000,0.0000,0.3589,crossFingers
1787851112301,0.0729,0.0000,0.0000,0.0000,0.3589,crossFingers
1787851112367,0.0671,0.0000,0.0000,0.0000,0.3589,crossFingers
1787851112434,0.0724,0.0000,0.0000,0.0000,0.3589,crossFingers
1787851112501,0.0712,0.0000,0.0000,0.0000,0.3589,crossFingers
1787851112567,0.0813,0.0000,0.0000,0.0000,0.3589,crossFingers
1787851112634,0.0658,0.0000,0.0000,0.0000,0.3589,crossFingers
1787851112701,0.0669,0.0000,0.0000,0.0000,0.3589,crossFingers
1787851112768,0.0699,0.0000,0.0000,0.0000,0.3589,crossFingers
1787851112834,0.0707,0.0000,0.0000,0.0000,0.3589,crossFingers
1787851112934,0.0902,0.0000,0.0000,0.0000,0.3589,crossFingers
1787851113001,0.0677,0.0000,0.0000,0.0000,0.3589,crossFingers
1787851113068,0.0639,0.0000,0.0000,0.0000,0.3589,crossFingers
1787851113134,0.0761,0.0000,0.0000,0.0000,0.3589,crossFingers
1787851113200,0.0716,0.0000,0.0000,0.0000,0.3194,crossFingers
1787851113267,0.0714,0.0000,0.0000,0.0000,0.3194,crossFingers
1787851113334,0.0758,0.0000,0.0000,0.0000,0.2756,crossFingers
1787851113401,0.0725,0.0000,0.0000,0.0000,0.2756,crossFingers
1787851113467,0.0633,0.0000,0.0000,0.0000,0.2345,crossFingers
1787851113534,0.0662,0.0000,0.0000,0.0000,0.2328,crossFingers
1787851113601,0.0943,0.0000,0.0000,0.0000,0.1728,crossFingers
1787851113668,0.1153,0.0000,0.0000,0.0000,0.0000,crossFingers
1787851113734,0.1168,0.0000,0.0000,0.0000,0.0000,crossFingers
1787851113834,0.2397,0.0000,0.0000,0.0000,0.0000,crossFingers
1787851113933,0.3394,0.6438,0.2185,0.0000,0.2185,crossFingers
1787851114001,0.2737,0.6064,0.1660,0.0000,0.2185,crossFingers
1787851114067,0.2109,0.0000,0.0000,0.0000,0.2185,crossFingers
1787851114167,0.2123,0.4263,0.0905,0.0000,0.2185,crossFingers
1787851114267,0.1887,0.5908,0.1115,0.0000,0.2185,crossFingers
1787851114366,0.1573,0.0000,0.0000,0.0000,0.2185,crossFingers
1787851114433,0.0999,0.0000,0.0000,0.0000,0.2185,crossFingers
1787851114500,0.0697,0.0000,0.0000,0.0000,0.2185,crossFingers
1787851114567,0.0664,0.0000,0.0000,0.0000,0.2185,crossFingers
1787851114633,0.0815,0.0000,0.0000,0.0000,0.2185,twoHandsCoverFace
1787851114700,0.0776,0.0000,0.0000,0.0000,0.2185,twoHandsCoverFace
1787851114767,0.0759,0.0000,0.0000,0.0000,0.2185,twoHandsCoverFace
1787851114835,0.0707,0.0000,0.0000,0.0000,0.2185,twoHandsCoverFace
1787851114900,0.0594,0.0000,0.0000,0.0000,0.2185,twoHandsCoverFace
1787851114967,0.0604,0.0000,0.0000,0.0000,0.2185,twoHandsCoverFace
1787851115033,0.0412,0.0000,0.0000,0.0000,0.2185,twoHandsCoverFace
1787851115100,0.0459,0.0000,0.0000,0.0000,0.2185,twoHandsCoverFace
1787851115166,0.0423,0.0000,0.0000,0.0000,0.2185,twoHandsCoverFace
1787851115233,0.0572,0.0000,0.0000,0.0000,0.2185,twoHandsCoverFace
1787851115300,0.0672,0.0000,0.0000,0.0000,0.2185,twoHandsCoverFace
1787851115366,0.0732,0.0000,0.0000,0.0000,0.2185,twoHandsCoverFace
1787851115433,0.0968,0.0000,0.0000,0.0000,0.2185,twoHandsCoverFace
1787851115500,0.2058,0.3833,0.0789,0.0000,0.2185,twoHandsCoverFace
1787851115566,0.2158,0.0000,0.0000,0.0000,0.2185,twoHandsCoverFace
1787851115633,0.1578,0.0000,0.0000,0.0000,0.2185,twoHandsCoverFace
1787851115700,0.0907,0.0000,0.0000,0.0000,0.2185,twoHandsCoverFace
1787851115766,0.0851,0.0000,0.0000,0.0000,0.2185,twoHandsCoverFace
1787851115833,0.0704,0.0000,0.0000,0.0000,0.2185,twoHandsCoverFace
1787851115933,0.0897,0.0000,0.0000,0.0000,0.2185,twoHandsCoverFace
1787851116034,0.1058,0.0000,0.0000,0.0000,0.1115,twoHandsCoverFace
1787851116133,0.0760,0.0000,0.0000,0.0000,0.1115,twoHandsCoverFace
1787851116202,0.0520,0.0000,0.0000,0.0000,0.1115,twoHandsCoverFace
1787851116303,0.0809,0.0000,0.0000,0.0000,0.0789,twoHandsCoverFace
1787851116403,0.1196,0.0000,0.0000,0.0000,0.0789,twoHandsCoverFace
1787851116503,0.0998,0.0000,0.0000,0.0000,0.0789,twoHandsCoverFace
1787851116603,0.1399,0.0000,0.0000,0.0000,0.0789,twoHandsCoverFace
1787851116699,0.1331,0.0000,0.0000,0.0000,0.0789,twoHandsCoverFace
1787851116766,0.1466,0.0000,0.0000,0.0000,0.0789,twoHandsCoverFace
1787851116833,0.2382,0.6983,0.1663,0.0000,0.1663,twoHandsCoverFace
1787851116937,0.3208,0.4072,0.1306,0.0000,0.1663,twoHandsCoverFace
1787851117036,0.5089,0.3486,0.1774,0.0000,0.1774,twoHandsCoverFace
1787851117136,0.4818,0.9010,0.4341,0.0000,0.4341,twoHandsCoverFace
1787851117203,0.2909,0.9172,0.2668,0.0000,0.4341,twoHandsCoverFace
1787851117268,0.2489,0.8874,0.2209,0.0000,0.4341,twoHandsCoverFace
1787851117335,0.1730,0.0000,0.0000,0.0000,0.4341,twoHandsCoverFace
1787851117401,0.1195,0.0000,0.0000,0.0000,0.4341,sideEyeCat
1787851117468,0.1532,0.5931,0.0909,0.0000,0.4341,sideEyeCat
1787851117536,0.1405,0.0000,0.0000,0.0000,0.4341,sideEyeCat
1787851117636,0.3156,0.9641,0.3042,0.0000,0.4341,sideEyeCat
1787851117701,0.2543,0.9978,0.2538,0.0000,0.4341,sideEyeCat
1787851117767,0.2367,0.9989,0.2364,0.0000,0.4341,sideEyeCat
1787851117834,0.1925,1.0000,0.1925,0.0000,0.4341,sideEyeCat
1787851117901,0.1322,0.0000,0.0000,0.0000,0.4341,sideEyeCat
1787851117968,0.0890,0.0000,0.0000,0.0000,0.4341,sideEyeCat
